YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201703,112682,673884,4,2.46,"NNW","TANNER",39.0128,-80.9678,39768,8058068
201703,112682,673885,1,1.54,"S","CLIFTON",38.9777,-82.0291,3858662,821746
201703,112682,673885,2,.62,"S","MASON",39.0111,-82.031,39666,821860
201703,112682,673885,3,.61,"ESE","MASON",39.0162,-82.0197,39972,821182
201703,112682,673885,4,1.28,"NW","FAIRVIEW",38.9832,-82.0167,3858992,821002
201703,112682,673912,1,1.22,"SSW","CROW SUMMIT",38.8828,-81.685,3852968,8141100
201703,112682,673912,2,1.56,"S","NEW ERA",38.8776,-81.667,3852656,8140020
201703,112682,673912,3,1.12,"SSE","NEW ERA",38.8842,-81.6652,3853052,8139912
201703,112682,673912,4,.69,"S","CROW SUMMIT",38.89,-81.6794,3853400,8140764
201703,112682,673913,1,1.03,"SSE","SHILOH",39.4363,-81.0122,3926178,81732
201703,112682,673913,2,.96,"E","LITTLE",39.4708,-80.982,3928248,8058920
201703,112682,673913,3,2.21,"SW","MIDDLEBOURNE",39.4763,-80.9279,3928578,8055674
201703,112682,673913,4,1.18,"S","PURSLEY",39.513,-80.9502,3930780,8057012
201703,112682,673913,5,.47,"SE","EVERETT",39.4744,-81.0249,3928464,811494
201703,112708,679750,1,0,"N","WHITMIRE",34.5,-81.62,3430000,8137200
201703,112708,679751,1,0,"N","WHITMIRE",34.5,-81.62,3430000,8137200
201703,112708,679752,1,.9,"NW","EISON XRDS",34.48,-81.64,3428800,8138400
201703,112708,679753,1,10.5,"N","VAN WYCK",35,-80.86,3500,8051600
201703,112708,679754,1,5.33,"WNW","WOODWARD",34.56,-81.25,3433600,8115000
201703,112708,679755,1,.69,"N","WOODWARD",34.53,-81.17,3431800,8110200
201703,112708,679756,1,.69,"S","HEATH SPGS",34.59,-80.67,3435400,8040200
201703,112765,673548,1,1.21,"SSE","LOOKOUT",39.1634,-85.2127,399804,8512762
201703,112765,673548,2,.9,"WNW","OLD MILAN",39.1562,-85.1447,399372,858682
201703,112669,678975,1,1.38,"N","HENRYVILLE",34.44,-86.27,3426400,8616200
201703,112669,678976,1,.57,"E","BEATY XRDS",34.7,-85.67,3442000,8540200
201703,112669,678984,1,2.26,"ENE","DAN",34.933,-86.7135,3455980,8642810
201703,112669,678985,1,1.04,"SE","FISK",34.9614,-86.565,3457684,8633900
201703,112669,678986,1,1.91,"NE","OLEANDER",34.442,-86.5098,3426520,8630588
201703,112669,678987,1,2.38,"ENE","SWEARENGIN",34.58,-86.16,3434800,869600
201703,112669,678988,1,.64,"SSW","HENRYVILLE",34.4121,-86.2757,3424726,8616542
201703,112669,678989,1,1.59,"WNW","HENRYVILLE",34.4255,-86.2971,3425530,8617826
201703,112669,678990,1,2.38,"WNW","FYFFE",34.46,-85.96,3427600,8557600
201703,112669,678991,1,1.38,"N","HIGH PT",34.6,-85.6,3436000,8536000
201703,112680,673132,1,.87,"ENE","RACELAND",38.5355,-82.7055,3832130,8242330
201703,112680,673141,1,0,"N","FLATWOODS",38.52,-82.72,3831200,8243200
201703,112680,673145,1,8.54,"WSW","RUSH",38.2803,-82.9241,3816818,8255446
201703,112680,673148,1,.88,"NE","ORR",38.14,-82.87,388400,8252200
201703,112680,673150,1,16.09,"N","ADELINE",38.4827,-82.6588,3828962,8239528
201703,112680,673150,2,15.9,"N","ADELINE",38.48,-82.64,3828800,8238400
201703,112680,673162,1,1.76,"E","HOLT",38.0757,-82.5681,384542,8234086
201703,112680,673714,1,2.44,"NNW","BRUSHART",38.5528,-83.0968,3833168,835808
201703,112680,673714,2,1.64,"WNW","YORK",38.5772,-83.079,3834632,834740
201703,112680,673714,3,.53,"ENE","YORK",38.5721,-83.0405,3834326,832430
201703,112680,673714,4,1.72,"SW","BENNETT",38.5361,-83.0463,3832166,832778
201703,112680,673714,5,1.78,"W","BRUSHART",38.5205,-83.113,3831230,836780
201705,114653,698462,1,1.11,"E","FORSYTH",36.68,-93.1,3640800,936000
201705,114653,698463,1,.55,"W","TURNERS",37.18,-93.16,3710800,939600
201705,114653,698464,1,1.1,"W","AVA",36.95,-92.67,3657000,9240200
201705,114653,698466,1,0,"N","DICKENS",36.73,-93.05,3643800,933000
201705,114653,698467,1,.55,"W","TURNERS",37.18,-93.16,3710800,939600
201705,114653,698468,1,.69,"N","TANEYVILLE",36.74,-93.03,3644400,931800
201705,114653,698469,1,1.1,"W","COLDSPRING",36.97,-92.45,3658200,9227000
201705,114653,698470,1,.89,"NE","ROCKAWAY BEACH",36.71,-93.16,3642600,939600
201705,114653,698471,1,0,"N","ELDON",38.35,-92.58,3821000,9234800
201705,114653,698472,1,3.09,"ESE","ELKHEAD",37,-92.9,3700,9254000
201705,114653,698473,1,.88,"SW","ROY",36.87,-92.81,3652200,9248600
201705,114653,698474,1,.54,"W","VICHY",38.12,-91.76,387200,9145600
201705,114653,698475,1,1.77,"SW","COMPTON",37.21,-93.05,3712600,933000
201705,114653,698477,1,.88,"SE","LIBERAL",37.56,-94.52,3733600,9431200
201705,114653,698478,1,.55,"E","ROGERSVILLE",37.12,-93.06,377200,933600
201705,114653,698479,1,2.73,"E","WINDYVILLE",37.72,-92.88,3743200,9252800
201705,114653,698480,1,.69,"N","NEOSHO",36.88,-94.37,3652800,9422200
201705,114653,698481,1,0,"N","PIERCE CITY",36.95,-94,3657000,9400
201705,114653,698482,1,1.77,"NW","MT VERNON",37.12,-93.85,377200,9351000
201705,114653,698483,1,1.3,"ENE","LOCKWOOD",37.39,-93.95,3723400,9357000
201705,114653,698484,1,3.83,"SSE","KNOX",37.43,-93.59,3725800,9335400
201705,114653,698485,1,0,"N","HUMANSVILLE",37.8,-93.58,3748000,9334800
201705,114653,698487,1,1.77,"WSW","GRAVOIS MILLS ARPT",38.26,-92.85,3815600,9251000
201705,114653,698488,1,.56,"E","THAYER",36.52,-91.54,3631200,9132400
201705,114653,698489,1,0,"N","ALTON",36.7,-91.4,3642000,9124000
201705,114653,698490,1,2.71,"E","ZWANZIG",38.33,-92.88,3819800,9252800
201705,114653,698491,1,1.63,"E","DAMSEL",38.12,-92.65,387200,9239000
201705,114653,698492,1,0,"N","MOUNTAIN GROVE",37.13,-92.27,377800,9216200
201705,114653,698493,1,6.15,"ESE","WET GLAIZE",37.9,-92.42,3754000,9225200
201705,114653,698494,1,.88,"SW","GRAVOIS MILLS",38.31,-92.83,3818600,9249800
201705,114653,698495,1,.88,"SE","WINDYVILLE",37.71,-92.92,3742600,9255200
201705,114653,698496,1,2.18,"NE","EMMET",37.3545,-93.675,3721270,9340500
201705,114653,698496,2,2.65,"NE","EMMET",37.36,-93.67,3721600,9340200
201705,114653,698497,1,4.28,"SSE","KNOX",37.4219,-93.5928,3725314,9335568
201705,114653,698497,2,3.83,"SSE","KNOX",37.43,-93.59,3725800,9335400
201705,114653,698830,1,3.31,"E","BATTLEFIELD",37.12,-93.32,377200,9319200
201705,114653,698832,1,.88,"NW","NEOSHO",36.88,-94.38,3652800,9422800
201705,114311,684898,1,2.52,"SSE","CLEARWATER BEACH",27.9478,-82.8105,2756868,8248630
201705,114337,686968,1,4.08,"E","ENOCHS",33.86,-102.7,3351600,10242000
201705,114337,686969,1,9.62,"SSW","LEHMAN",33.49,-102.86,3329400,10251600
201705,114337,686970,1,.57,"W","SUDAN",34.07,-102.54,344200,10232400
201705,114337,686973,1,5.11,"NNW","MORTON COCHRAN CO AR",33.7984,-102.7641,3347904,10245846
201705,114337,686973,2,6.45,"NNW","MORTON COCHRAN CO AR",33.82,-102.76,3349200,10245600
201705,114337,686974,1,13.19,"NW","PARMERTON",34.7,-102.99,3442000,10259400
201705,114337,686975,1,.69,"N","FRIENDSHIP",33.99,-102.6,3359400,10236000
201705,114337,686976,1,1.79,"NW","SUDAN",34.09,-102.55,345400,10233000
201705,114337,686977,1,.4,"W","MULESHOE",34.2193,-102.7369,3413158,10244214
201705,114337,686977,2,.72,"E","MULESHOE",34.219,-102.7175,3413140,10243050
201705,114337,686979,1,.57,"W","LITTLEFIELD",33.92,-102.33,3355200,10219800
201705,114337,686980,1,2.82,"NNE","HART CAMP",34.07,-102.14,344200,1028400
201705,114337,688341,1,6.27,"NE","MULESHOE WARREN ARPT",34.3,-102.63,3418000,10237800
201705,114337,688341,2,.9,"NW","FAIRVIEW",34.11,-102.63,346600,10237800
201705,114337,688341,3,5.93,"NW","BAILEYBORO",34.1,-102.88,346000,10252800
201705,114337,688341,4,2.2,"NW","PROGRESS",34.3,-102.85,3418000,10251000
201705,114342,685165,1,2.56,"S","CAMDEN",39.0129,-80.549,39774,8032940
201705,114342,685165,2,.25,"WNW","LIGHTBURN",39.1216,-80.4543,397296,8027258
201705,114342,685165,3,1.68,"WNW","ABERDEEN",39.0822,-80.3471,394932,8020826
201705,114342,685165,4,2.23,"ESE","ROHRBOUGH",38.9574,-80.4419,3857444,8026514
201705,114342,685167,1,2.55,"ENE","BERRYBURG MINE",39.24,-80.03,3914400,801800
201705,114342,685169,1,.69,"N","KNOTSVILLE",39.31,-79.97,3918600,7958200
201705,114342,685170,1,1.07,"W","THORNTON",39.35,-79.95,3921000,7957000
201705,114342,685174,1,1.61,"W","VANNOYS MILL",39.13,-80,397800,8000
201705,114351,685224,1,3.51,"SE","SIEBEN",46.89,-112.11,4653400,1126600
201705,114351,685227,1,5.09,"SE","(GTF)GREAT FALLS ARPT",47.43,-111.29,4725800,11117400
201705,114351,685232,1,1.46,"SSW","(GTF)GREAT FALLS ARPT",47.46,-111.38,4727600,11122800
201705,114351,685234,1,3.58,"SSW","AUSTIN",46.58,-112.25,4634800,11215000
201705,114351,685238,1,.83,"NE","GREAT FALLS",47.53,-111.29,4731800,11117400
201705,114351,685242,1,.83,"NW","(GFA)MALMSTROM AFB",47.51,-111.18,4730600,11110800
201705,114351,685245,1,0,"N","BLACK EAGLE",47.52,-111.28,4731200,11116800
201703,112680,673714,6,2.18,"NW","BRUSHART",38.5412,-83.1099,3832472,836594
201703,112681,673126,1,.62,"NW","FLOODWOOD",39.4251,-82.1895,3925506,8211370
201703,112767,675164,1,1.05,"W","CRIDERSVILLE",40.65,-84.15,4039000,849000
201705,114421,687168,1,2.18,"SE","CEDARVALE",34.3475,-105.6734,3420850,10540404
201705,114421,687170,1,2.18,"NE","SAN FELIPE PUEBLO",35.45,-106.42,3527000,10625200
201705,114421,687171,1,7.03,"NE","TAJIQUE",34.81,-106.19,3448600,10611400
201705,114421,687173,1,3.84,"S","WHITE OAKS",33.6953,-105.7517,3341718,10545102
201705,114421,687176,1,1.7,"W","CLINES CORNERS",35.01,-105.7,35600,10542000
201705,114421,687177,1,.47,"SSW","AGUA FRIA",35.6434,-106.0222,3538604,1061332
201705,114421,687178,1,1.92,"ENE","(SAF)SANTA FE MUNI AIRPORT",35.6311,-106.0486,3537866,1062916
201705,114421,687192,1,1.51,"SW","CLINES CORNERS",34.9942,-105.6885,3459652,10541310
201705,114421,687192,2,4.48,"NW","CLINES CORNERS",35.0573,-105.7242,353438,10543452
201705,114421,687241,1,1.41,"WSW","AGUA FRIA",35.6425,-106.0433,3538550,1062598
201705,114421,687241,2,1.42,"W","AGUA FRIA",35.6468,-106.0451,3538808,1062706
201705,114421,687245,1,0,"N","TURLEY",36.75,-107.76,3645000,10745600
201705,114421,687250,1,6.23,"NNW","NOGAL",33.6484,-105.7317,3338904,10543902
201705,114421,687259,1,1.68,"ESE","SAN ILDEFONSO PUEBLO",35.888,-106.1039,3553280,1066234
201705,114421,687260,1,.69,"N","PECOS",35.58,-105.68,3534800,10540800
201705,114421,687261,1,.89,"NE","ANTON CHICO",35.21,-105.13,3512600,1057800
201705,114421,687262,1,5.68,"E","APACHE SPGS",35.38,-105.1,3522800,1056000
201705,114421,687295,1,5.57,"NNW","SAN IGNACIO",34.9784,-104.9922,3458704,10459532
201705,114421,687296,1,8.01,"E","TOLAR",34.4306,-103.7915,3425836,10347490
201705,114421,687297,1,2.93,"E","PARADISE HILLS",35.2042,-106.6484,3512252,10638904
201705,114421,687298,1,2.61,"ENE","RIO RANCHO",35.2874,-106.6189,3517244,10637134
201705,114421,687299,1,7.17,"NW","SAN IGNACIO",34.9924,-105.0169,3459544,1051014
201705,114421,687300,1,10.87,"ENE","WAGON MOUND",36.0459,-104.5239,362754,10431434
201705,114421,687300,2,11.51,"NE","WAGON MOUND",36.0947,-104.5404,365682,10432424
201705,114421,687301,1,2.72,"E","FLOYD",34.2176,-103.5324,3413056,10331944
201705,114421,687302,1,19.3,"SSE","KINNEY WELLS",33.62,-106.6,3337200,10636000
201705,114421,687303,1,9.76,"SW","BINGHAM",33.79,-106.49,3347400,10629400
201705,114421,687304,1,0,"N","ADELINO",34.72,-106.73,3443200,10643800
201705,114421,687342,1,0,"N","(ABQ)ALBUQUERQUE INTL AIRPORT",35.04,-106.62,352400,10637200
201705,114421,687343,1,3.03,"NW","(ABQ)ALBUQUERQUE INTL AIRPORT",35.0761,-106.6505,354566,10639030
201705,114421,687344,1,0,"N","(CVS)CANNON AFB",34.38,-103.32,3422800,10319200
201705,114421,687345,1,.57,"E","(CVS)CANNON AFB",34.38,-103.31,3422800,10318600
201705,114421,687346,1,3.45,"N","(CVS)CANNON AFB",34.43,-103.32,3425800,10319200
201705,114421,687347,1,5.05,"E","RANCHVALE",34.4921,-103.2318,3429526,10313908
201705,114421,687348,1,2.65,"ESE","TUCUMCARI",35.15,-103.69,359000,10341400
201705,114421,687349,1,6.29,"N","CLOVIS",34.501,-103.1987,3430060,10311922
201705,114421,687350,1,6.17,"WNW","PLEASANT HILL",34.5678,-103.1616,3434068,1039696
201705,114421,687351,1,9,"E","RANCHVALE",34.5,-103.1619,3430000,1039714
201705,114421,687352,1,11.77,"NNE","RANCHVALE",34.6469,-103.2152,3438814,10312912
201705,114421,687353,1,.69,"N","CLAYTON",36.46,-103.18,3627600,10310800
201705,114421,687354,1,.89,"NE","(CAO)CLAYTON ARPT",36.46,-103.14,3627600,1038400
201705,114421,687355,1,.69,"S","SAN JON",35.1,-103.33,356000,10319800
201705,114421,687356,1,4.96,"NNE","SEDAN",36.22,-103.11,3613200,1036600
201705,114421,687396,1,.9,"SW","ROSWELL",33.37,-104.53,3322200,10431800
201705,114421,687397,1,.9,"SW","ROSWELL",33.37,-104.53,3322200,10431800
201705,114421,687399,1,1.86,"WSW","ROSWELL",33.37,-104.55,3322200,10433000
201705,114421,687400,1,3.71,"NW","ROSWELL",33.4171,-104.5665,3325026,10433990
201705,114421,687401,1,2.12,"WNW","ROSWELL",33.3939,-104.5528,3323634,10433168
201705,114421,687402,1,2.72,"NW","ROSWELL",33.4126,-104.5466,3324756,10432796
201705,114421,687403,1,2.15,"NNW","ROSWELL",33.41,-104.53,3324600,10431800
201705,114421,687404,1,8.78,"S","ACME",33.4538,-104.3485,3327228,10420910
201705,114421,687405,1,.9,"SW","ROSWELL",33.37,-104.53,3322200,10431800
201705,114421,687406,1,1,"S","PEP",33.8255,-103.34,3349530,10320400
201705,114421,687407,1,3.32,"NNW","ROSWELL",33.4258,-104.5377,3325548,10432262
201705,114421,687412,1,1.78,"SSW","PORTALES ARPT",34.1263,-103.422,347578,10325320
201705,114421,687426,1,2.39,"ENE","PORTALES ARPT",34.16,-103.37,349600,10322200
201705,114421,687429,1,1.71,"W","PORTALES",34.18,-103.36,3410800,10321600
201705,114421,687500,1,0,"N","HERNANDEZ",36.07,-106.12,364200,1067200
201705,114421,691815,1,4.34,"SSW","WHITE OAKS",33.6953,-105.7771,3341718,10546626
201705,114421,691815,2,4.38,"SSW","WHITE OAKS",33.6944,-105.7764,3341664,10546584
201705,114463,686382,1,0,"N","TYRONE",37.45,-104.2,3727000,10412000
201705,114463,686383,1,7.04,"NE","GARDNER",37.86,-105.09,3751600,1055400
201705,114463,686384,1,.69,"S","BEULAH",38.07,-104.98,384200,10458800
201705,114463,686385,1,2.81,"ENE","BEULAH",38.09,-104.93,385400,10455800
201705,114463,686386,1,9.13,"ENE","BEULAH",38.12,-104.82,387200,10449200
201705,114463,686388,1,2.71,"W","PUEBLO WEST",38.31,-104.8,3818600,10448000
201705,114463,686390,1,1.48,"SSW","PUEBLO WEST",38.29,-104.76,3817400,10445600
201705,114463,686391,1,0,"N","FOWLER",38.13,-104.02,387800,1041200
201705,114463,686392,1,8.31,"S","BOONE",38.13,-104.26,387800,10415600
201705,114463,686393,1,3.87,"W","MANZANOLA",38.12,-103.94,387200,10356400
201705,114463,686394,1,3.44,"SE","BONCARBO",37.19,-104.65,3711400,10439000
201705,114463,686395,1,5.63,"S","MANZANOLA",38.03,-103.85,381800,10351000
201705,114463,686397,1,2.65,"NE","TOBE",37.25,-103.59,3715000,10335400
201705,114463,697290,1,10.65,"N","FARISITA",37.9027,-105.0433,3754162,1052598
201705,114463,697290,2,10.76,"N","FARISITA",37.9046,-105.0459,3754276,1052754
201705,114464,686378,1,.54,"E","PETERSON AFB",38.83,-104.7,3849800,10442000
201705,114464,686379,1,3.3,"WSW","FALCON",38.92,-104.68,3855200,10440800
201705,114464,686381,1,2.12,"NW","FALCON",38.95,-104.65,3857000,10439000
201705,114466,686404,1,2.14,"SE","MANZANOLA",38.09,-103.84,385400,10350400
201705,114466,686405,1,2.14,"NNE","SUGAR CITY",38.26,-103.66,3815600,10339600
201705,114466,686406,1,0,"N","BRANDON",38.45,-102.43,3827000,10225800
201705,114466,686419,1,1.18,"WNW","BRANDON",38.4563,-102.4502,3827378,10227012
201705,114466,686419,2,1.76,"NNW","BRANDON",38.4728,-102.4443,3828368,10226658
201705,114469,686421,1,7.03,"SSE","FARISITA",37.66,-105.01,3739600,105600
201705,114469,686422,1,.88,"SW","RYE",37.91,-104.94,3754600,10456400
201705,114469,686423,1,.54,"E","WETMORE",38.24,-105.08,3814400,1054800
201705,114469,686424,1,3.5,"S","BEULAH",38.03,-104.99,381800,10459400
201705,114469,686426,1,0,"N","BEULAH",38.08,-104.98,384800,10458800
201705,114469,686427,1,1.49,"NNW","LAMAR ARPT",38.09,-102.69,385400,10241400
201705,114469,686428,1,0,"N","WILEY",38.15,-102.72,389000,10243200
201705,114469,686429,1,3.44,"SE","STONINGTON",37.27,-102.13,3716200,1027800
201705,114469,686430,1,.55,"W","WALSH",37.38,-102.29,3722800,10217400
201705,114469,686433,1,1.3,"ENE","WALSH",37.39,-102.26,3723400,10215600
201705,114469,686434,1,0,"N","WALSH",37.38,-102.28,3722800,10216800
201705,114469,686435,1,3.45,"N","HOLLY",38.1,-102.12,386000,1027200
201705,114469,686436,1,0,"N","CAMPO",37.1,-102.58,376000,10234800
201705,114469,686438,1,8.3,"E","CAMPO",37.09,-102.43,375400,10225800
201705,114469,686440,1,.88,"NW","HOLLY",38.06,-102.13,383600,1027800
201705,114533,686891,1,.43,"ESE","MINDEN",32.0177,-94.6932,321062,9441592
201705,114533,686891,2,3.3,"WSW","PINEHILL",32.0869,-94.6542,325214,9439252
201705,114533,687098,1,.64,"N","ALTO",31.6593,-95.0705,3139558,954230
201705,114533,687100,1,.46,"WNW","CIRCLE",31.7825,-95.2273,3146950,9513638
201705,114533,687101,1,1.17,"SSE","LINN FLAT",31.7651,-94.7205,3145906,9443230
201705,114533,687102,1,3.53,"WNW","MORRILL",31.6136,-95.1279,3136816,957674
201705,114533,687103,1,3.84,"NE","LINN FLAT",31.8153,-94.6795,3148918,9440770
201705,114533,687104,1,.35,"S","GARRISON",31.815,-94.4989,3148900,9429934
201705,114533,687104,2,2.16,"NE","GARRISON",31.8442,-94.4768,3150652,9428608
201705,114533,687105,1,5.82,"SSE","CALEDONIA",31.8442,-94.4768,3150652,9428608
201705,114533,687105,2,5.37,"SE","CALEDONIA",31.86,-94.4618,3151600,9427708
201705,114533,687106,1,4.56,"SW","TIMPSON",31.86,-94.4618,3151600,9427708
201705,114533,687106,2,3.85,"WSW","TIMPSON",31.8693,-94.4547,3152158,9427282
201705,114533,687107,1,3.19,"E","CARO",31.7515,-94.6758,3145090,9440548
201705,114533,687108,1,.53,"N","TIMPSON",31.9076,-94.3991,3154456,9423946
201705,114533,687109,1,2.46,"SSE","TIMPSON",31.8695,-94.3783,3152170,9422698
201705,114533,687110,1,2.8,"SW","MACON",33.0668,-95.1778,334008,9510668
201705,114533,687111,1,.53,"NNW","GOULD",32.0575,-95.1522,323450,959132
201705,114533,687112,1,.48,"NNW","GOULD",32.0568,-95.152,323408,959120
201705,114533,687113,1,1.68,"N","GOULD",32.0739,-95.1448,324434,958688
201705,114533,687114,1,1.68,"N","GOULD",32.074,-95.1449,324440,958694
201705,114533,687115,1,2.76,"WSW","UNION GROVE",32.5544,-94.9735,3233264,9458410
201705,114533,687116,1,1.71,"WSW","UNION GROVE",32.561,-94.9574,3233660,9457444
201705,114533,687117,1,1.13,"WSW","UNION GROVE",32.565,-94.9486,3233900,9456916
201705,114533,687118,1,1.43,"NNW","GLADEWATER",32.5498,-94.9373,3232988,9456238
201705,114534,689209,1,1.64,"ESE","FARIBAULT ARPT",44.32,-93.29,4419200,9317400
201705,114534,689233,1,1.63,"S","CANNON FALLS",44.4965,-92.9012,4429790,9254072
201705,114534,689233,2,1.84,"WSW","DENNISON",44.4132,-93.066,4424792,933960
201705,114534,689242,1,2.19,"ESE","EAGAN",44.7927,-93.1264,4447562,937584
201705,114534,689242,2,2.02,"SW","INVER GROVE HEIGHTS",44.83,-93.06,4449800,933600
201705,114534,689244,1,.69,"S","LE CENTER",44.39,-93.73,4423400,9343800
201705,114534,689245,1,.98,"E","BAYPORT",45.02,-92.78,451200,9246800
201705,114534,689248,1,.69,"N","NEWPORT",44.88,-93,4452800,9300
201705,114534,689248,2,3.73,"S","(21D)LAKE ELMO AIRPORT",44.946,-92.8621,4456760,9251726
201705,114534,689250,1,4.24,"WSW","SHIELDSVILLE",44.3458,-93.4788,4420748,9328728
201705,114534,689250,2,3.82,"SSE","LITTLE CHICAGO",44.426,-93.3035,4425560,9318210
201705,114534,689253,1,2.3,"SSW","DUNDAS",44.4,-93.24,4424000,9314400
201705,114534,689254,1,.49,"W","RED WING",44.57,-92.54,4434200,9232400
201705,114534,702120,1,.34,"SSW","RED WING",44.5652,-92.5319,4433912,9231914
201705,114534,703352,1,.77,"W","LONSDALE",44.4703,-93.4457,4428218,9326742
201705,114534,703352,2,.97,"NE","LONSDALE",44.4813,-93.4183,4428878,9325098
201705,114537,686909,1,4.58,"NNW","HOPE",44.0334,-93.3069,442004,9318414
201705,114537,686909,2,4.72,"E","MERTON",44.1434,-93.0552,448604,933312
201705,114537,686913,1,2.13,"SSW","PEMBERTON",43.97,-93.79,4358200,9347400
201705,114537,686914,1,.5,"E","JANESVILLE",44.12,-93.71,447200,9342600
201705,114537,686915,1,.5,"E","WATERVILLE",44.22,-93.56,4413200,9333600
201705,114537,686917,1,1.03,"W","SHOREVIEW",45.0784,-93.151,454704,939060
201705,114537,686917,2,2.43,"NNE","NORTH OAKS",45.1131,-93.083,456786,934980
201705,114537,686920,1,.85,"NE","BLAINE",45.19,-93.21,4511400,9312600
201705,114537,686921,1,1.61,"ESE","EAST BETHEL",45.32,-93.2,4519200,9312000
201705,114537,686922,1,4.02,"NW","LINWOOD",45.39,-93.19,4523400,9311400
201705,114537,702124,1,0,"N","NORTHFIELD",44.47,-93.17,4428200,9310200
201705,114537,702125,1,1.82,"ENE","WOODBURY",44.9076,-92.9143,4454456,9254858
201705,114545,686956,1,0,"N","RALLS",33.68,-101.38,3340800,10122800
201705,114545,686957,1,5.86,"WSW","ROUNDUP",33.73,-102.19,3343800,10211400
201705,114545,686958,1,7.11,"SSE","CROSBYTON MUNI ARPT",33.53,-101.17,3331800,10110200
201705,114546,686960,1,2.07,"S","KIRKLAND",34.35,-100.07,3421000,1004200
201705,114546,686960,2,0,"S","KIRKLAND",34.38,-100.07,3422800,1004200
201705,114546,686961,1,.69,"N","KIRKLAND",34.39,-100.07,3423400,1004200
201705,114546,686962,1,4.67,"W","GIRARD",33.36,-100.75,3321600,10045000
201705,114546,686964,1,0,"NE","JUSTICEBURG",33.03,-101.2,331800,10112000
201705,114546,686964,2,2.22,"NE","JUSTICEBURG",33.05,-101.17,333000,10110200
201705,114546,686965,1,2.22,"NE","JUSTICEBURG",33.05,-101.17,333000,10110200
201705,114546,686966,1,0,"N","PEACOCK",33.18,-100.4,3310800,10024000
201705,114546,687390,1,5.9,"ESE","CLAIREMONT",33.1505,-100.6507,339030,10039042
201705,114546,687390,2,6.57,"ESE","CLAIREMONT",33.1403,-100.6421,338418,10038526
201705,114570,687121,1,.33,"SW","OIL CITY",32.7265,-93.9739,3243590,9358434
201705,114570,687121,2,1.47,"E","CADDO",32.7494,-93.9448,3244964,9356688
201705,114570,687187,1,3.13,"SW","GILLIAM",32.7976,-93.8878,3247856,9353268
201705,114570,687187,2,2.74,"SSW","GILLIAM",32.7963,-93.8748,3247778,9352488
201705,114571,687123,1,11.52,"NE","PEEKSVILLE",46.1941,-90.3313,4611646,9019878
201705,114571,687123,2,6.77,"E","PEEKSVILLE",46.098,-90.3886,465880,9023316
